accession	full_path
GCA_000002525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/525/GCA_000002525.1_ASM252v1//GCA_000002525.1_ASM252v1_genomic.gff.gz
GCF_009762305.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/305/GCF_009762305.2_mZalCal1.pri.v2/GCF_009762305.2_mZalCal1.pri.v2_genomic.gff.gz
GCF_902167145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/167/145/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_genomic.gff.gz
GCF_000005005.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/005/GCF_000005005.2_B73_RefGen_v4/GCF_000005005.2_B73_RefGen_v4_genomic.gff.gz
GCA_000005005.6	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/005/GCA_000005005.6_B73_RefGen_v4//GCA_000005005.6_B73_RefGen_v4_genomic.gff.gz
GCA_003185045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/185/045/GCA_003185045.1_Zm-Mo17-REFERENCE-CAU-1.0//GCA_003185045.1_Zm-Mo17-REFERENCE-CAU-1.0_genomic.gff.gz
GCF_012273895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/895/GCF_012273895.1_Zerene_cesonia_1.1/GCF_012273895.1_Zerene_cesonia_1.1_genomic.gff.gz
GCF_028554725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/554/725/GCF_028554725.1_idZeuCucr1.2/GCF_028554725.1_idZeuCucr1.2_genomic.gff.gz
GCF_018446385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/446/385/GCF_018446385.1_Zo_v1.1/GCF_018446385.1_Zo_v1.1_genomic.gff.gz
GCA_018446385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/446/385/GCA_018446385.1_Zo_v1.1//GCA_018446385.1_Zo_v1.1_genomic.gff.gz
GCF_031755915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/755/915/GCF_031755915.1_ASM3175591v1/GCF_031755915.1_ASM3175591v1_genomic.gff.gz
GCF_000826755.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/826/755/GCF_000826755.1_ZizJuj_1.1/GCF_000826755.1_ZizJuj_1.1_genomic.gff.gz
GCF_020796205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/796/205/GCF_020796205.1_ASM2079620v1/GCF_020796205.1_ASM2079620v1_genomic.gff.gz
GCA_020796205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/796/205/GCA_020796205.1_ASM2079620v1//GCA_020796205.1_ASM2079620v1_genomic.gff.gz
GCA_040110945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/110/945/GCA_040110945.1_Zoavi_1_2//GCA_040110945.1_Zoavi_1_2_genomic.gff.gz
GCF_028769735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/769/735/GCF_028769735.1_RI_Zleu_2.0/GCF_028769735.1_RI_Zleu_2.0_genomic.gff.gz
GCF_963506605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/506/605/GCF_963506605.1_rZooViv1.1/GCF_963506605.1_rZooViv1.1_genomic.gff.gz
GCF_011800845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/845/GCF_011800845.1_UG_Zviv_1/GCF_011800845.1_UG_Zviv_1_genomic.gff.gz
GCA_001984395.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/395/GCA_001984395.2_ASM198439v2//GCA_001984395.2_ASM198439v2_genomic.gff.gz
GCF_000026365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/365/GCF_000026365.1_ASM2636v1//GCF_000026365.1_ASM2636v1_genomic.gff.gz
GCA_000026365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/365/GCA_000026365.1_ASM2636v1//GCA_000026365.1_ASM2636v1_genomic.gff.gz
GCF_013402915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/402/915/GCF_013402915.1_ASM1340291v1//GCF_013402915.1_ASM1340291v1_genomic.gff.gz
GCA_013402915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/402/915/GCA_013402915.1_ASM1340291v1//GCA_013402915.1_ASM1340291v1_genomic.gff.gz
GCF_000219625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/625/GCF_000219625.1_MYCGR_v2.0//GCF_000219625.1_MYCGR_v2.0_genomic.gff.gz
GCA_000219625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/625/GCA_000219625.1_MYCGR_v2.0//GCA_000219625.1_MYCGR_v2.0_genomic.gff.gz
GCA_900099495.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/099/495/GCA_900099495.1_ZT1A5_complete_assembly//GCA_900099495.1_ZT1A5_complete_assembly_genomic.gff.gz
GCA_900184115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/115/GCA_900184115.1_ST99CH_1E4//GCA_900184115.1_ST99CH_1E4_genomic.gff.gz
GCA_900184105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/105/GCA_900184105.1_ST99CH_3D1//GCA_900184105.1_ST99CH_3D1_genomic.gff.gz
GCA_900091695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/091/695/GCA_900091695.1_Zt_ST99CH_3D7//GCA_900091695.1_Zt_ST99CH_3D7_genomic.gff.gz
GCA_964275055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/055/GCA_964275055.1_MOSE0//GCA_964275055.1_MOSE0_genomic.gff.gz
GCA_964275045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/045/GCA_964275045.1_MOUN0//GCA_964275045.1_MOUN0_genomic.gff.gz
GCA_042764415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/764/415/GCA_042764415.1_Remth1//GCA_042764415.1_Remth1_genomic.gff.gz
GCA_043235775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/235/775/GCA_043235775.1_ASM4323577v1//GCA_043235775.1_ASM4323577v1_genomic.gff.gz
GCA_043165305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/165/305/GCA_043165305.1_ASM4316530v1//GCA_043165305.1_ASM4316530v1_genomic.gff.gz
GCA_043237855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/237/855/GCA_043237855.1_ASM4323785v1//GCA_043237855.1_ASM4323785v1_genomic.gff.gz
GCA_042985785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/985/785/GCA_042985785.1_USASK_Mmel_1//GCA_042985785.1_USASK_Mmel_1_genomic.gff.gz
GCF_031143425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/143/425/GCF_031143425.1_aPleWal1.hap1.20221129//GCF_031143425.1_aPleWal1.hap1.20221129_genomic.gff.gz
GCF_042100115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/100/115/GCF_042100115.1_ASM4210011v1//GCF_042100115.1_ASM4210011v1_genomic.gff.gz
GCF_041381155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/381/155/GCF_041381155.1_Ai_NY/GCF_041381155.1_Ai_NY_genomic.gff.gz
GCF_041146395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/146/395/GCF_041146395.1_OSU_ERuf_1/GCF_041146395.1_OSU_ERuf_1_genomic.gff.gz
GCA_043381025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/381/025/GCA_043381025.1_GmaxWilliams82ISU01_v2.0//GCA_043381025.1_GmaxWilliams82ISU01_v2.0_genomic.gff.gz
GCF_040954835.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/954/835/GCF_040954835.1_fLepOcu1.hap2/GCF_040954835.1_fLepOcu1.hap2_genomic.gff.gz
GCF_902806685.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/806/685/GCF_902806685.2_iAphHyp1.2/GCF_902806685.2_iAphHyp1.2_genomic.gff.gz
GCF_021155775.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/775/GCF_021155775.2_iyNeoPine1.2/GCF_021155775.2_iyNeoPine1.2_genomic.gff.gz
GCF_040958095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/958/095/GCF_040958095.1_FALCON_Pclarkii_2.0/GCF_040958095.1_FALCON_Pclarkii_2.0_genomic.gff.gz
GCA_043381455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/381/455/GCA_043381455.1_UWM_Rflu_1.0//GCA_043381455.1_UWM_Rflu_1.0_genomic.gff.gz
GCF_036512215.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/512/215/GCF_036512215.1_SLM_r2.1//GCF_036512215.1_SLM_r2.1_genomic.gff.gz
GCF_949987515.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/987/515/GCF_949987515.2_mDelDel1.2/GCF_949987515.2_mDelDel1.2_genomic.gff.gz
GCF_042477335.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/477/335/GCF_042477335.1_ARS-UI_OviCan_v1/GCF_042477335.1_ARS-UI_OviCan_v1_genomic.gff.gz
GCF_024713975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/713/975/GCF_024713975.1_ASM2471397v2/GCF_024713975.1_ASM2471397v2_genomic.gff.gz
GCA_964030465.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/030/465/GCA_964030465.3_lpUroDecu1.2//GCA_964030465.3_lpUroDecu1.2_genomic.gff.gz
GCA_044505025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/505/025/GCA_044505025.1_NAAS_Bs_1.0//GCA_044505025.1_NAAS_Bs_1.0_genomic.gff.gz
GCA_044510105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/510/105/GCA_044510105.1_GmaxFiskeby_v1.0//GCA_044510105.1_GmaxFiskeby_v1.0_genomic.gff.gz
GCA_044885175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/885/175/GCA_044885175.1_PborFfbFv9//GCA_044885175.1_PborFfbFv9_genomic.gff.gz
GCA_964340505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/340/505/GCA_964340505.1_Alaeq_EIv0.2//GCA_964340505.1_Alaeq_EIv0.2_genomic.gff.gz
GCF_040938575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/938/575/GCF_040938575.1_UKY_AmexF1_1/GCF_040938575.1_UKY_AmexF1_1_genomic.gff.gz
GCF_027789765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/789/765/GCF_027789765.1_aDenEbr1.pat/GCF_027789765.1_aDenEbr1.pat_genomic.gff.gz
GCF_947461875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/461/875/GCF_947461875.1_bHalAlb1.1/GCF_947461875.1_bHalAlb1.1_genomic.gff.gz
GCA_045014175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/014/175/GCA_045014175.1_ASM4501417v1//GCA_045014175.1_ASM4501417v1_genomic.gff.gz
GCF_036971445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/971/445/GCF_036971445.1_sNarBan1.hap1/GCF_036971445.1_sNarBan1.hap1_genomic.gff.gz
GCF_040183065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/183/065/GCF_040183065.1_P.americana_PAMFEO1_priV1/GCF_040183065.1_P.americana_PAMFEO1_priV1_genomic.gff.gz
GCF_032191515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/191/515/GCF_032191515.1_BPBGC_Pcur_1.0/GCF_032191515.1_BPBGC_Pcur_1.0_genomic.gff.gz
GCF_032444005.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/444/005/GCF_032444005.1_aRanImi1.pri/GCF_032444005.1_aRanImi1.pri_genomic.gff.gz
GCA_045269125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/269/125/GCA_045269125.1_SCAU_Ch_1.1//GCA_045269125.1_SCAU_Ch_1.1_genomic.gff.gz
GCF_963455315.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/455/315/GCF_963455315.2_mGloMel1.2/GCF_963455315.2_mGloMel1.2_genomic.gff.gz
GCF_964237555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/237/555/GCF_964237555.1_mOryCun1.1/GCF_964237555.1_mOryCun1.1_genomic.gff.gz
GCF_042242935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/242/935/GCF_042242935.1_idBacOlea1/GCF_042242935.1_idBacOlea1_genomic.gff.gz
GCF_038502225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/502/225/GCF_038502225.1_ASM3850222v1/GCF_038502225.1_ASM3850222v1_genomic.gff.gz
GCF_000393655.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/393/655/GCF_000393655.2_ASM39365v2/GCF_000393655.2_ASM39365v2_genomic.gff.gz
GCF_000390325.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/325/GCF_000390325.3_ASM39032v3/GCF_000390325.3_ASM39032v3_genomic.gff.gz
GCF_042767895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/767/895/GCF_042767895.1_ASM4276789v1/GCF_042767895.1_ASM4276789v1_genomic.gff.gz
GCA_045517165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/517/165/GCA_045517165.1_ASM4551716v1//GCA_045517165.1_ASM4551716v1_genomic.gff.gz
GCA_046000195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/000/195/GCA_046000195.1_Awentii_warwick//GCA_046000195.1_Awentii_warwick_genomic.gff.gz
GCF_030179895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/895/GCF_030179895.1_DkikHiC1v2//GCF_030179895.1_DkikHiC1v2_genomic.gff.gz
GCF_030179915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/915/GCF_030179915.1_DtakHiC1v2/GCF_030179915.1_DtakHiC1v2_genomic.gff.gz
GCF_030788295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/788/295/GCF_030788295.1_Dvir_AGI_RSII-ME/GCF_030788295.1_Dvir_AGI_RSII-ME_genomic.gff.gz
GCA_015099795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/099/795/GCA_015099795.1_ASM1509979v1//GCA_015099795.1_ASM1509979v1_genomic.gff.gz
GCF_041296265.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/296/265/GCF_041296265.1_TB-T2T//GCF_041296265.1_TB-T2T_genomic.gff.gz
GCF_000512605.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/605/GCF_000512605.2_ASM51260v3//GCF_000512605.2_ASM51260v3_genomic.gff.gz
GCA_045999785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/999/785/GCA_045999785.1_ASM4599978v1//GCA_045999785.1_ASM4599978v1_genomic.gff.gz
GCA_045791845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/791/845/GCA_045791845.1_Sto_11H31//GCA_045791845.1_Sto_11H31_genomic.gff.gz
GCA_039854485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/854/485/GCA_039854485.1_S83//GCA_039854485.1_S83_genomic.gff.gz
GCF_027580195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/580/195/GCF_027580195.1_NWIPB_WYAK_1.1/GCF_027580195.1_NWIPB_WYAK_1.1_genomic.gff.gz
GCA_046055965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/055/965/GCA_046055965.1_ASM4605596v1//GCA_046055965.1_ASM4605596v1_genomic.gff.gz
GCF_030179905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/905/GCF_030179905.1_DbipHiC1v2/GCF_030179905.1_DbipHiC1v2_genomic.gff.gz
GCF_041296235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/296/235/GCF_041296235.1_EquAss-T2T_v2/GCF_041296235.1_EquAss-T2T_v2_genomic.gff.gz
GCA_046056315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/056/315/GCA_046056315.1_ASM4605631v1//GCA_046056315.1_ASM4605631v1_genomic.gff.gz
GCF_037325665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/325/665/GCF_037325665.1_US_GU_Lsax_2.0/GCF_037325665.1_US_GU_Lsax_2.0_genomic.gff.gz
GCA_046056395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/056/395/GCA_046056395.1_ASM4605639v1//GCA_046056395.1_ASM4605639v1_genomic.gff.gz
GCA_964275165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/165/GCA_964275165.1_MABUR_v1//GCA_964275165.1_MABUR_v1_genomic.gff.gz
GCF_023699985.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/699/985/GCF_023699985.2_Ovbor_1.2/GCF_023699985.2_Ovbor_1.2_genomic.gff.gz
GCF_042477335.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/477/335/GCF_042477335.2_ARS-UI_OviCan_v2/GCF_042477335.2_ARS-UI_OviCan_v2_genomic.gff.gz
GCA_005239225.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/239/225/GCA_005239225.2_ASM523922v2//GCA_005239225.2_ASM523922v2_genomic.gff.gz
GCA_046195345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/195/345/GCA_046195345.1_ASM4619534v1//GCA_046195345.1_ASM4619534v1_genomic.gff.gz
GCA_039852515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/852/515/GCA_039852515.1_HN51//GCA_039852515.1_HN51_genomic.gff.gz
GCA_039852645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/852/645/GCA_039852645.1_HN873//GCA_039852645.1_HN873_genomic.gff.gz
GCA_039853315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/853/315/GCA_039853315.1_S245//GCA_039853315.1_S245_genomic.gff.gz
GCF_038994185.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/994/185/GCF_038994185.2_USDA_Dalb.pri_finalv2/GCF_038994185.2_USDA_Dalb.pri_finalv2_genomic.gff.gz
GCF_037783145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/783/145/GCF_037783145.1_EquPr2/GCF_037783145.1_EquPr2_genomic.gff.gz
GCA_046226855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/226/855/GCA_046226855.1_ASM4622685v1//GCA_046226855.1_ASM4622685v1_genomic.gff.gz
GCF_043380555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/380/555/GCF_043380555.1_NfurGRZ-RIMD1/GCF_043380555.1_NfurGRZ-RIMD1_genomic.gff.gz
GCA_046254845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/254/845/GCA_046254845.1_UofSC_Psma_1//GCA_046254845.1_UofSC_Psma_1_genomic.gff.gz
GCA_046254885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/254/885/GCA_046254885.1_ASM4625488v1//GCA_046254885.1_ASM4625488v1_genomic.gff.gz
GCF_019399895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/399/895/GCF_019399895.1_Cobs3.1/GCF_019399895.1_Cobs3.1_genomic.gff.gz
GCF_041260155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/260/155/GCF_041260155.1_AS_Pfla_20210202/GCF_041260155.1_AS_Pfla_20210202_genomic.gff.gz
GCA_046563165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/563/165/GCA_046563165.1_ASM4656316v1//GCA_046563165.1_ASM4656316v1_genomic.gff.gz
GCF_029378745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/378/745/GCF_029378745.1_NIAB-ARS_B.indTharparkar_mat_pri_1.0/GCF_029378745.1_NIAB-ARS_B.indTharparkar_mat_pri_1.0_genomic.gff.gz
GCF_031021105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/021/105/GCF_031021105.1_rEryReg1.hap1/GCF_031021105.1_rEryReg1.hap1_genomic.gff.gz
GCF_042453785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/453/785/GCF_042453785.1_GDT2T_hap1/GCF_042453785.1_GDT2T_hap1_genomic.gff.gz
GCA_046529785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/529/785/GCA_046529785.1_ASM4652978v1//GCA_046529785.1_ASM4652978v1_genomic.gff.gz
GCA_046562855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/562/855/GCA_046562855.1_ASM4656285v1//GCA_046562855.1_ASM4656285v1_genomic.gff.gz
GCA_046628095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/628/095/GCA_046628095.1_INRAE_GAFL_Cmelo_Anso77_v1//GCA_046628095.1_INRAE_GAFL_Cmelo_Anso77_v1_genomic.gff.gz
GCF_042242105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/242/105/GCF_042242105.1_fPemKlu1.hap1/GCF_042242105.1_fPemKlu1.hap1_genomic.gff.gz
GCF_023653815.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/653/815/GCF_023653815.2_GSC_CCare_1.0//GCF_023653815.2_GSC_CCare_1.0_genomic.gff.gz
GCA_964197705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/705/GCA_964197705.1_Pfluo_KMR99//GCA_964197705.1_Pfluo_KMR99_genomic.gff.gz
GCF_044704955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/704/955/GCF_044704955.1_sPriJap1.hap1/GCF_044704955.1_sPriJap1.hap1_genomic.gff.gz
GCA_964056625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/056/625/GCA_964056625.1_ora.v1//GCA_964056625.1_ora.v1_genomic.gff.gz
GCA_046862475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/862/475/GCA_046862475.1_AT_CHR_v1.0//GCA_046862475.1_AT_CHR_v1.0_genomic.gff.gz
GCA_047302255.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/302/255/GCA_047302255.1_ASM4730225v1//GCA_047302255.1_ASM4730225v1_genomic.gff.gz
GCA_965117115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/117/115/GCA_965117115.1_CarCar_QM_v1.21.12_Sc//GCA_965117115.1_CarCar_QM_v1.21.12_Sc_genomic.gff.gz
GCF_039877785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/877/785/GCF_039877785.1_fChaTrf1.hap1/GCF_039877785.1_fChaTrf1.hap1_genomic.gff.gz
GCF_043229965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/229/965/GCF_043229965.1_CBGP_Dsuzu_IsoJpt1.0/GCF_043229965.1_CBGP_Dsuzu_IsoJpt1.0_genomic.gff.gz
GCF_043641665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/641/665/GCF_043641665.1_fEnoArm2.hap1/GCF_043641665.1_fEnoArm2.hap1_genomic.gff.gz
GCA_046862605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/862/605/GCA_046862605.1_Gotur_v1//GCA_046862605.1_Gotur_v1_genomic.gff.gz
GCA_047302245.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/302/245/GCA_047302245.1_Hca.v20180122//GCA_047302245.1_Hca.v20180122_genomic.gff.gz
GCA_047288015.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/288/015/GCA_047288015.1_OUC_Can_1.0//GCA_047288015.1_OUC_Can_1.0_genomic.gff.gz
GCA_047456115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/456/115/GCA_047456115.1_Hanom1.0-20201016//GCA_047456115.1_Hanom1.0-20201016_genomic.gff.gz
GCF_043159975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/159/975/GCF_043159975.1_mMacNem.hap1/GCF_043159975.1_mMacNem.hap1_genomic.gff.gz
GCA_047368035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/368/035/GCA_047368035.1_ASM4736803v1//GCA_047368035.1_ASM4736803v1_genomic.gff.gz
GCF_045791955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/045/791/955/GCF_045791955.1_UVic_Ocla_1.0/GCF_045791955.1_UVic_Ocla_1.0_genomic.gff.gz
GCF_036711975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/711/975/GCF_036711975.1_IU_Otau_3.0/GCF_036711975.1_IU_Otau_3.0_genomic.gff.gz
GCF_043381705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/381/705/GCF_043381705.1_CAS_Ptep_4.0/GCF_043381705.1_CAS_Ptep_4.0_genomic.gff.gz
GCF_042764415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/764/415/GCF_042764415.1_Remth1//GCF_042764415.1_Remth1_genomic.gff.gz
GCA_007844225.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/844/225/GCA_007844225.2_AGIG_2.1//GCA_007844225.2_AGIG_2.1_genomic.gff.gz
GCA_047496915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/496/915/GCA_047496915.1_GN956_1.1//GCA_047496915.1_GN956_1.1_genomic.gff.gz
GCA_965140235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/140/235/GCA_965140235.1_rCarCar1.hap1//GCA_965140235.1_rCarCar1.hap1_genomic.gff.gz
GCA_965140275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/140/275/GCA_965140275.1_rCarCar1.hap2//GCA_965140275.1_rCarCar1.hap2_genomic.gff.gz
GCA_047496805.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/496/805/GCA_047496805.1_Cdentata_v1.0//GCA_047496805.1_Cdentata_v1.0_genomic.gff.gz
GCF_030445035.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/445/035/GCF_030445035.2_mDasNov1.1.hap2/GCF_030445035.2_mDasNov1.1.hap2_genomic.gff.gz
GCF_022682495.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/682/495/GCF_022682495.2_HLdesRot8A.1/GCF_022682495.2_HLdesRot8A.1_genomic.gff.gz
GCA_965140295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/140/295/GCA_965140295.1_rLepOli2.hap1//GCA_965140295.1_rLepOli2.hap1_genomic.gff.gz
GCA_965140255.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/140/255/GCA_965140255.1_rLepOli2.hap2//GCA_965140255.1_rLepOli2.hap2_genomic.gff.gz
